article_name,country,region,revision_id,article_quality,population
Shahabedin Sadr,iran,ASIA,795694420,Stub,84.15
Reza Hekmat,iran,ASIA,795696013,Stub,84.15
Ali Movahedi-Kermani,iran,ASIA,795698474,Start,84.15
Asghar Dirbaz,iran,ASIA,795826941,Stub,84.15
Mohammad-Reza Ashtiani Araghi,iran,ASIA,796099678,Stub,84.15
Ebrahim Azizi,iran,ASIA,796189872,Stub,84.15
Elias Hazrati,iran,ASIA,796189991,Start,84.15
Hossein Marashi,iran,ASIA,796226486,Start,84.15
Ali Mohammad Noorian,iran,ASIA,796229158,Stub,84.15
Sakineh Almasi,iran,ASIA,796290610,Stub,84.15
Reza Salehi Amiri,iran,ASIA,796358607,Stub,84.15
Mohammad Shariatmadari,iran,ASIA,796366243,C,84.15
Ahmad Motamedi,iran,ASIA,796367746,Stub,84.15
Aide to the President of Iran,iran,ASIA,796368177,Stub,84.15
Presidential Administration of Iran,iran,ASIA,796390016,Start,84.15
Mohammad Farhadi,iran,ASIA,796394687,Stub,84.15
2007 Gasoline Rationing Plan in Iran,iran,ASIA,796518216,C,84.15
Arash Hosseini Milani,iran,ASIA,796559611,Stub,84.15
Ali E'ta,iran,ASIA,796559754,Stub,84.15
Mohammad Salari,iran,ASIA,796560093,Stub,84.15
Elham Fakhari,iran,ASIA,796560282,Stub,84.15
Mohammad Alikhani (politician),iran,ASIA,796560284,Stub,84.15
Mohammad Mehdi Mofatteh,iran,ASIA,796561883,Stub,84.15
Abbas Jadidi,iran,ASIA,796561907,Start,84.15
Mohsen Sorkhou,iran,ASIA,796561944,Stub,84.15
Ahmad Hakimipour,iran,ASIA,796562123,Stub,84.15
Gholamreza Ansari,iran,ASIA,796562136,Stub,84.15
Rasoul Khadem,iran,ASIA,796562806,Start,84.15
Jamileh Kadivar,iran,ASIA,796563167,Stub,84.15
Davoud Soleymani,iran,ASIA,796563744,Stub,84.15
Mohammad Gharazi,iran,ASIA,796563803,Start,84.15
Mahmoud Mohammadi (diplomat),iran,ASIA,796604310,Stub,84.15
Ali Fallahian,iran,ASIA,796605942,C,84.15
Amir Abedini,iran,ASIA,796606683,Stub,84.15
Ali Akbar Velayati,iran,ASIA,796607480,C,84.15
Gholam Reza Aghazadeh,iran,ASIA,796682433,Start,84.15
Ali Saeedlou,iran,ASIA,796688723,Start,84.15
Ahmad Shirzad,iran,ASIA,796696047,Stub,84.15
Reza Rahmani,iran,ASIA,796738430,Stub,84.15
Mohammad Mojabi,iran,ASIA,796766721,Stub,84.15
Shahrbanoo Amani,iran,ASIA,796822743,Stub,84.15
Mohammad-Javad Haghshenas,iran,ASIA,796822748,Stub,84.15
Mahmoud Mirlohi,iran,ASIA,796822867,Stub,84.15
Mahnoosh Motamedi Azari,iran,ASIA,796831400,Stub,84.15
Masoumeh Abad,iran,ASIA,796832507,Start,84.15
Alireza Dabir,iran,ASIA,796832558,Start,84.15
Shahram Dabiri Oskuei,iran,ASIA,796837798,Start,84.15
Abdolreza Rahmani Fazli,iran,ASIA,796845826,C,84.15
Mohammad Reza Badamchi,iran,ASIA,796847087,Stub,84.15
Gholam Ali Jafarzadeh,iran,ASIA,796868744,Stub,84.15
Lotfollah Meisami,iran,ASIA,796871607,Start,84.15
Hassan Bayadi,iran,ASIA,796875190,Stub,84.15
Seyyed Ebrahim Amini,iran,ASIA,796878903,Stub,84.15
Khosro Daneshjou,iran,ASIA,796882635,Stub,84.15
Mojtaba Shakeri,iran,ASIA,796885078,Stub,84.15
Mohammad Atrianfar,iran,ASIA,796887256,Start,84.15
Rahmatollah Khosravi,iran,ASIA,796887475,Stub,84.15
Abbas Duzduzani,iran,ASIA,796887565,Start,84.15
Saeid Daghighi,iran,ASIA,796888006,Start,84.15
Shakur Akbarnejad,iran,ASIA,796888070,Stub,84.15
Hadi Bahadori,iran,ASIA,796888865,Stub,84.15
Ahmad Amirabadi,iran,ASIA,796889334,Start,84.15
Advisor to the President of Iran,iran,ASIA,796899599,Start,84.15
Mohammad Esmaeil Saeidi,iran,ASIA,796902001,Stub,84.15
Shahabaddin Bimeghdar,iran,ASIA,796902302,Stub,84.15
Mohammad Hossein Farhanghi,iran,ASIA,796902704,Stub,84.15
Zahra Saei,iran,ASIA,796903407,Start,84.15
Jamshid Ansari,iran,ASIA,796903652,Stub,84.15
Mohammad Esmaeili,iran,ASIA,796904327,Stub,84.15
Mohsen Alimardani,iran,ASIA,796904341,Stub,84.15
Kamaladdin Pirmoazzen,iran,ASIA,796905880,Stub,84.15
Mostafa Afzalifard,iran,ASIA,796906106,Stub,84.15
Reza Karimi (politician),iran,ASIA,796906801,Stub,84.15
Sodeif Badri,iran,ASIA,796907614,Stub,84.15
Mohammad Feyzi,iran,ASIA,796907877,Stub,84.15
"Akbar Hashemi Rafsanjani presidential campaign, 2013",iran,ASIA,796931365,C,84.15
Hossein Fardoust,iran,ASIA,796937454,C,84.15
Ali Akbar Mohtashamipur,iran,ASIA,796945117,B,84.15
Sadollah Nasiri Gheydari,iran,ASIA,796990295,Start,84.15
Arash Miresmaeili,iran,ASIA,796997794,C,84.15
Azadeh Shafiq,iran,ASIA,797021302,Start,84.15
Abdolvahed Mousavi Lari,iran,ASIA,797027368,Stub,84.15
Elaheh Rastgou,iran,ASIA,797076595,C,84.15
Ali Saberi,iran,ASIA,797084475,Stub,84.15
Ali Soufi,iran,ASIA,797084602,Stub,84.15
Abdollah Javadi-Amoli,iran,ASIA,797217235,C,84.15
Haj Ali Razmara,iran,ASIA,797241192,C,84.15
Fatemeh Rakeei,iran,ASIA,797265561,Stub,84.15
Zahra Nejadbahram,iran,ASIA,797267764,Stub,84.15
Abulhassan Navab,iran,ASIA,797288875,Stub,84.15
Controversies of Mahmoud Ahmadinejad,iran,ASIA,797289765,C,84.15
List of female members of the Islamic Consultative Assembly,iran,ASIA,797372983,Start,84.15
Alireza Monadi,iran,ASIA,797394304,Stub,84.15
Mahmoud Abbaszadeh Meshkini,iran,ASIA,797394313,Stub,84.15
Hassan Sobhani,iran,ASIA,797394384,Start,84.15
Ghasem Sholeh-Saadi,iran,ASIA,797394412,Stub,84.15
Ali Akbar Javanfekr,iran,ASIA,797394636,C,84.15
Effat Marashi,iran,ASIA,797418650,Stub,84.15
Fakhrossadat Mohtashamipour,iran,ASIA,797464630,Stub,84.15
Fatemeh Bodaghi,iran,ASIA,797468673,Stub,84.15
Fatemeh Hashemi Rafsanjani,iran,ASIA,797468681,Stub,84.15
Maryam Mojtahedzadeh,iran,ASIA,797497426,Stub,84.15
Zahra Shojaei,iran,ASIA,797497721,Start,84.15
Zohreh Tabibzadeh-Nouri,iran,ASIA,797497956,Stub,84.15
List of female members of the Cabinet of Iran,iran,ASIA,797499103,Start,84.15
Mojtaba Samareh Hashemi,iran,ASIA,797508479,Start,84.15
Ali Larijani,iran,ASIA,797556144,C,84.15
Imam-Quli Khan,iran,ASIA,797583203,Start,84.15
World Against Violence and Extremism,iran,ASIA,797624191,Stub,84.15
Ali Banaei,iran,ASIA,797626840,Stub,84.15
Ali-Akbar Zargham,iran,ASIA,797626982,Start,84.15
To the Youth in Western Countries,iran,ASIA,797664923,Start,84.15
Bibi Maryam Bakhtiari,iran,ASIA,797670807,Start,84.15
Qasem Ravanbakhsh,iran,ASIA,797706952,Stub,84.15
Seyyed Abdollah Behbahani,iran,ASIA,797707401,C,84.15
Seyyed Mehdi Hashemi,iran,ASIA,797707434,Stub,84.15
Mohammad Haghani,iran,ASIA,797727481,Stub,84.15
Hadi Khamenei,iran,ASIA,797801463,C,84.15
Hasan Nazih,iran,ASIA,797818926,C,84.15
Hassan Ghafourifard,iran,ASIA,797819358,Start,84.15
Morteza Zarringol,iran,ASIA,797856454,Stub,84.15
Hojjat Nazari,iran,ASIA,797860336,Stub,84.15
Saeed Jalili,iran,ASIA,797875585,C,84.15
Amir Hossein Jahanshahi,iran,ASIA,797902368,C,84.15
Kazem Jalali,iran,ASIA,797907122,Stub,84.15
Ahmad Tavakkoli,iran,ASIA,797907342,C,84.15
Rostam Ghasemi,iran,ASIA,797912618,C,84.15
Manutchehr Salimi,iran,ASIA,797960934,Stub,84.15
Alireza Avayi,iran,ASIA,797965986,Stub,84.15
Hasan Ali Khan Garroosy,iran,ASIA,798045778,Stub,84.15
Hassan Emami,iran,ASIA,798067275,Start,84.15
Abdullah Moazzami,iran,ASIA,798067329,Stub,84.15
Hossein Pirnia,iran,ASIA,798067415,Stub,84.15
Esmail Momtaz od-Dowleh,iran,ASIA,798067443,Start,84.15
Hossein Dadgar,iran,ASIA,798067529,Stub,84.15
Afshin Habibzadeh,iran,ASIA,798074611,Stub,84.15
Naser al-Din Shah Qajar,iran,ASIA,798108767,C,84.15
Mohammad-Javad Azari Jahromi,iran,ASIA,798165401,Start,84.15
Nasser Moghadam,iran,ASIA,798227908,Start,84.15
Hossein Nejabat,iran,ASIA,798239222,Stub,84.15
Abbas Salehi,iran,ASIA,798259646,Stub,84.15
Kamran Bagheri Lankarani,iran,ASIA,798303359,Stub,84.15
Masoud Pezeshkian,iran,ASIA,798343576,Start,84.15
Javad Shahrestani,iran,ASIA,798373981,Stub,84.15
Ali Asghar Mounesan,iran,ASIA,798376847,Stub,84.15
Hossein Ghorbanzadeh,iran,ASIA,798424099,Stub,84.15
Yonathan Betkolia,iran,ASIA,798426814,Stub,84.15
Hamzeh Shakib,iran,ASIA,798521474,Stub,84.15
Mahmoud Khosravivafa,iran,ASIA,798524621,Stub,84.15
Nader Shariatmadari,iran,ASIA,798526589,Stub,84.15
Hassan Ziari,iran,ASIA,798526669,Stub,84.15
Khalil Maleki,iran,ASIA,798528014,Start,84.15
"Mostafa Hashemitaba presidential campaign, 2017",iran,ASIA,798533640,Stub,84.15
Davoud Hermidas-Bavand,iran,ASIA,798570513,Start,84.15
Asghar Parsa,iran,ASIA,798574254,Stub,84.15
Dariush Forouhar,iran,ASIA,798574475,Start,84.15
Isa Kalantari,iran,ASIA,798620275,Stub,84.15
Mehrdad Bazrpash,iran,ASIA,798700885,Start,84.15
Sheikh Fazlollah Noori,iran,ASIA,798765932,C,84.15
Mahmoud Ahmadinejad and the 1979 hostage crisis,iran,ASIA,798870462,C,84.15
Mahmoud Ahmadinejad's letter to George W. Bush,iran,ASIA,798870474,C,84.15
Anoushiravan Mirza,iran,ASIA,798905328,B,84.15
Ali Akbar Bahman,iran,ASIA,798907214,B,84.15
Mohammad Bagher Zolghadr,iran,ASIA,799022786,Start,84.15
Mohammad Khatami's reforms,iran,ASIA,799022935,C,84.15
Mohammad Montazeri,iran,ASIA,799022967,GA,84.15
Mohammad Reza Rahimi,iran,ASIA,799023061,GA,84.15
Mohsen Kadivar,iran,ASIA,799024195,C,84.15
Mojtaba Rahmandoust,iran,ASIA,799024641,Stub,84.15
Mojtaba Vahedi,iran,ASIA,799024654,Stub,84.15
Morteza Kazemian,iran,ASIA,799036953,Stub,84.15
Morteza Moballegh,iran,ASIA,799036962,Stub,84.15
Mostafa Moeen,iran,ASIA,799038498,Start,84.15
Mostafa Tajzadeh,iran,ASIA,799038516,C,84.15
Maryam Rajavi,iran,ASIA,799172338,C,84.15
Neda Soltani,iran,ASIA,799175442,Start,84.15
Parviz Davoodi,iran,ASIA,799189382,Start,84.15
Zia'eddin Tabatabaee,iran,ASIA,799360630,Start,84.15
A Letter for Tomorrow,iran,ASIA,799417766,B,84.15
Morteza Motahhari,iran,ASIA,799442623,C,84.15
Piruz Dilanchi,iran,ASIA,799531041,C,84.15
Mostafa Salimi (Mayor),iran,ASIA,799552032,Stub,84.15
Esmaeil Dousti,iran,ASIA,799552168,Stub,84.15
"Iranian local elections, 2003",iran,ASIA,799553782,C,84.15
Manouchehr Eghbal,iran,ASIA,799605929,Start,84.15
Allah-Yar Saleh,iran,ASIA,799626048,Start,84.15
Gholam Hossein Sadighi,iran,ASIA,799629437,Start,84.15
Dialogue Among Civilizations,iran,ASIA,799817682,C,84.15
Rasoul Momeni,iran,ASIA,799888924,Stub,84.15
Reza Alijani,iran,ASIA,799928960,Stub,84.15
Ramin Nourqolipour,iran,ASIA,799934021,Stub,84.15
Sadegh Mahsouli,iran,ASIA,800046589,Start,84.15
Saeid Aboutaleb,iran,ASIA,800047204,Stub,84.15
Esmaeil Jabbarzadeh,iran,ASIA,800090512,Stub,84.15
Shahla Habibi,iran,ASIA,800099315,Stub,84.15
Mohammad Reza Aref,iran,ASIA,800111269,GA,84.15
Shivan Qaderi,iran,ASIA,800150296,Start,84.15
Mohammad Hejazi,iran,ASIA,800150539,Start,84.15
Sadeq Khalilian,iran,ASIA,800158870,Start,84.15
Reza Taghipour,iran,ASIA,800159376,Stub,84.15
Mostafa Mohammad-Najjar,iran,ASIA,800160447,C,84.15
Mohammad-Sadegh Salehimanesh,iran,ASIA,800161624,Stub,84.15
Abdollah Nouri,iran,ASIA,800161753,C,84.15
Mohammad-Ali Rahmani,iran,ASIA,800161908,Stub,84.15
Hamid Chitchian,iran,ASIA,800162929,Start,84.15
Mohammad Reza Nematzadeh,iran,ASIA,800163065,Start,84.15
Alireza Tahmasbi,iran,ASIA,800163767,Stub,84.15
Parviz Fattah,iran,ASIA,800163771,Start,84.15
Mohammad-Reza Eskandari,iran,ASIA,800163774,Stub,84.15
Samad Khan Momtaz os-Saltaneh,iran,ASIA,800188676,Start,84.15
Mohammad Marandi,iran,ASIA,800264546,C,84.15
Mahmoud Hessabi,iran,ASIA,800371902,Start,84.15
Hamidreza Taraghi,iran,ASIA,800399358,Stub,84.15
Reza Farajidana,iran,ASIA,800403723,Start,84.15
Masoud Dehnamaki,iran,ASIA,800403942,C,84.15
Abdollah Ramezanzadeh,iran,ASIA,800445432,Start,84.15
Sadeq Tabatabaei,iran,ASIA,800445949,C,84.15
Hassan Habibi,iran,ASIA,800455710,C,84.15
Mohammad-Ali Amani,iran,ASIA,800457795,Stub,84.15
Taghi Khamoushi,iran,ASIA,800463785,Stub,84.15
Zohreh Akhyani,iran,ASIA,800482341,Start,84.15
Mirza Abolhassan Khan Ilchi,iran,ASIA,800563623,C,84.15
Hossein Rezazadeh,iran,ASIA,800658018,C,84.15
Ghodratollah Alikhani,iran,ASIA,800686605,Stub,84.15
Reza Sadr,iran,ASIA,800721452,Stub,84.15
Gholam-Hossein Elham,iran,ASIA,800780630,Start,84.15
Mohammad Bagher Nobakht,iran,ASIA,800780845,Start,84.15
Gholamhossein Karbaschi,iran,ASIA,800792781,C,84.15
Mohammad Nahavandian,iran,ASIA,800799349,C,84.15
Abol-Ghasem Kashani,iran,ASIA,800895551,Start,84.15
Hossein Makki,iran,ASIA,800895594,Start,84.15
Mojtaba Zonnour,iran,ASIA,800903404,Stub,84.15
Hootan Dolati,iran,ASIA,800947426,Start,84.15
Abdolmoghim Nasehi,iran,ASIA,800985148,Stub,84.15
Mansour Haghighatpour,iran,ASIA,801054371,Start,84.15
Vali Dadashi,iran,ASIA,801055971,Stub,84.15
Valiollah Shojapourian,iran,ASIA,801088550,Stub,84.15
Mohammad Bagher Ghalibaf,iran,ASIA,801090356,C,84.15
Mahmoud Sadeghi,iran,ASIA,801097051,Stub,84.15
Ali Motahari,iran,ASIA,801106032,C,84.15
Rahmatollah Hafezi,iran,ASIA,801106070,Stub,84.15
Ehsan Ghazizadeh Hashemi,iran,ASIA,801108758,Stub,84.15
Majid Farahani,iran,ASIA,801108861,Stub,84.15
Mahmoud Ahmadinejad and Israel,iran,ASIA,801162169,GA,84.15
Abolfazl Bazargan,iran,ASIA,801242123,Stub,84.15
Abolfazl Soroush,iran,ASIA,801242428,Stub,84.15
Abolghasem Sarhaddizadeh,iran,ASIA,801242544,Stub,84.15
Abolhassan Khamoushi,iran,ASIA,801242640,Stub,84.15
Mohammad-Javad Bahonar,iran,ASIA,801269018,C,84.15
Ali Akbar Parvaresh,iran,ASIA,801269160,Stub,84.15
Jalaleddin Farsi,iran,ASIA,801269575,Stub,84.15
Ali Meshkini,iran,ASIA,801270642,C,84.15
Jafar Shafaghat,iran,ASIA,801317362,Stub,84.15
Abbas Gharabaghi,iran,ASIA,801364093,Start,84.15
Ali Akbar Nategh-Nouri,iran,ASIA,801370979,Start,84.15
Akhund Khorasani,iran,ASIA,801374757,C,84.15
Jafar Shojouni,iran,ASIA,801449514,Stub,84.15
Seyyed Mehdi Tabatabaei,iran,ASIA,801449531,Stub,84.15
Ahmad Donyamali,iran,ASIA,801459102,Stub,84.15
Ahmad Khaleghi Damghani,iran,ASIA,801459824,Stub,84.15
Ahmad Pournejati,iran,ASIA,801460613,Stub,84.15
Ahmad Salek,iran,ASIA,801467345,Stub,84.15
Hassan Khalilabadi,iran,ASIA,801485089,Stub,84.15
Emad Afroogh,iran,ASIA,801511185,Stub,84.15
Mohammad-Ali Hosseinzadeh,iran,ASIA,801518291,Start,84.15
Controversies surrounding President Mohammad Khatami,iran,ASIA,801520135,C,84.15
Adib Boroumand,iran,ASIA,801591367,C,84.15
Mosa Kalantari,iran,ASIA,801633630,Stub,84.15
Death and state funeral of Akbar Hashemi Rafsanjani,iran,ASIA,801731727,C,84.15
Mohammad Beheshti,iran,ASIA,801738306,C,84.15
Mahmoud Farshidi,iran,ASIA,801781059,Stub,84.15
Laya Joneydi,iran,ASIA,801857251,Stub,84.15
Ali Espahbodi,iran,ASIA,801898145,Stub,84.15
Kamal Habibollahi,iran,ASIA,801906489,Start,84.15
Ali Yousefpour,iran,ASIA,801926580,Stub,84.15
Ali-Asghar Zarei,iran,ASIA,801927191,Stub,84.15
Reza Rasouli,iran,ASIA,801928980,Stub,84.15
Alireza Afshar,iran,ASIA,801929150,Stub,84.15
Eshaq Jahangiri,iran,ASIA,802024631,C,84.15
Shaykh Ali Khan Zanganeh,iran,ASIA,802089333,Start,84.15
Amir-Hossein Ghazizadeh Hashemi,iran,ASIA,802379191,Stub,84.15
Alireza Rahimi (politician),iran,ASIA,802423129,Stub,84.15
Sharafkhan Bidlisi,iran,ASIA,802439941,C,84.15
Ferzende,iran,ASIA,802439956,Start,84.15
Safar Naeimi,iran,ASIA,802478550,Stub,84.15
Mohammad-Ali Rajai,iran,ASIA,802566893,C,84.15
Abdolhossein Hazhir,iran,ASIA,802625336,Stub,84.15
Mohammad-Hossein Baniasadi,iran,ASIA,802626486,Stub,84.15
Alinaghi Khamoushi,iran,ASIA,802629137,Stub,84.15
Mahmoud Kashani,iran,ASIA,802629213,Start,84.15
Naeimeh Eshraghi,iran,ASIA,802632980,Start,84.15
Ali-Asghar Ahmadi,iran,ASIA,802633199,Stub,84.15
Morteza Tamadon,iran,ASIA,802633717,Stub,84.15
Hossein Hashemi,iran,ASIA,802633731,Stub,84.15
Faezeh Hashemi Rafsanjani,iran,ASIA,802636439,C,84.15
Hossein Dehghan,iran,ASIA,802677365,GA,84.15
Mir-Hossein Mousavi,iran,ASIA,802710115,GA,84.15
Sadegh Najafi-Khazarlou,iran,ASIA,802769463,Stub,84.15
Parviz Sorouri,iran,ASIA,802788214,Stub,84.15
Mohammad Reza Mirtajodini,iran,ASIA,802800899,Stub,84.15
Mohammad Naeimipour,iran,ASIA,802801512,Stub,84.15
Lotfollah Forouzandeh,iran,ASIA,802815802,Stub,84.15
Mohammad Javad Ameri,iran,ASIA,802817887,Stub,84.15
Mehdi Bazargan,iran,ASIA,802827598,GA,84.15
Ahmad Moftizadeh,iran,ASIA,802843828,C,84.15
Masoud Zaribafan,iran,ASIA,802860340,Stub,84.15
Shahindokht Molaverdi,iran,ASIA,802941895,Stub,84.15
Ruhollah Khatami,iran,ASIA,803016337,Stub,84.15
Hamid Sajjadi,iran,ASIA,803024049,Start,84.15
Abdolreza Mesri,iran,ASIA,803118658,Start,84.15
Iraj Shahin-Baher,iran,ASIA,803164153,Stub,84.15
Saleh Adibi,iran,ASIA,803188610,Stub,84.15
Marzieh Afkham,iran,ASIA,803191273,Stub,84.15
Hossein Fereydoun,iran,ASIA,803191344,Stub,84.15
Behzad Nabavi,iran,ASIA,803239146,C,84.15
Mohsen Armin,iran,ASIA,803239334,Stub,84.15
Saeed Emami,iran,ASIA,803240511,C,84.15
Hesamodin Ashna,iran,ASIA,803260461,Start,84.15
Abolfazl Ghana'ati,iran,ASIA,803261339,Stub,84.15
Mehrangiz Dowlatshahi,iran,ASIA,803278735,C,84.15
Abdollah Riazi,iran,ASIA,803279076,Stub,84.15
Mahmud Mahmud,iran,ASIA,803280154,Stub,84.15
Mohammad Tadayyon,iran,ASIA,803280488,Stub,84.15
Farrokhroo Parsa,iran,ASIA,803280841,C,84.15
Mozzafar Baghai,iran,ASIA,803283238,Start,84.15
Hamid-Reza Assefi,iran,ASIA,803302597,Start,84.15
Bagher Larijani,iran,ASIA,803336732,Stub,84.15
Yahya Ale Eshaq,iran,ASIA,803345272,Stub,84.15
Div Sultan Rumlu,iran,ASIA,803351111,Start,84.15
Maryam Namazie,iran,ASIA,803378653,C,84.15
Saeed Amani,iran,ASIA,803444183,Stub,84.15
The Green Scroll Campaign,iran,ASIA,803459602,Start,84.15
Azam Farahi,iran,ASIA,803506701,Stub,84.15
Azar Mansouri,iran,ASIA,803506826,Stub,84.15
Soraya Serajeddini,iran,ASIA,803578090,C,84.15
Khojaste Bagherzadeh,iran,ASIA,803617686,Start,84.15
Bahare Arvin,iran,ASIA,803676377,Stub,84.15
Bahram Parsaei,iran,ASIA,803748822,Stub,84.15
Mohammad Khatami,iran,ASIA,803753795,B,84.15
Majid Kavian,iran,ASIA,803756073,Start,84.15
Abdul Rahman Haji Ahmadi,iran,ASIA,803756451,Start,84.15
Presidency of Mahmoud Ahmadinejad,iran,ASIA,803928019,B,84.15
Presidency of Mohammad Khatami,iran,ASIA,803928118,C,84.15
Ahmad Alirezabeigi,iran,ASIA,803937693,Start,84.15
Presidency of Akbar Hashemi Rafsanjani,iran,ASIA,803939357,C,84.15
Ibrahim Alizade,iran,ASIA,804016574,Stub,84.15
Mohsen Hashemi Rafsanjani,iran,ASIA,804104931,C,84.15
Hassan Rasouli,iran,ASIA,804105438,Stub,84.15
Parvin Ahmadinejad,iran,ASIA,804120072,Stub,84.15
Davoud Ahmadinejad,iran,ASIA,804120185,Stub,84.15
Mehdi Chamran,iran,ASIA,804278460,Start,84.15
Masoud Karbasian,iran,ASIA,804339409,Stub,84.15
Abolhassan Banisadr,iran,ASIA,804349031,C,84.15
Fazlollah Sadr,iran,ASIA,804355359,Stub,84.15
Mohsen Pezeshkpour,iran,ASIA,804355501,Stub,84.15
Yahya Adl,iran,ASIA,804355642,Stub,84.15
Hassan Ali Mansur,iran,ASIA,804355798,C,84.15
Javad Saeed,iran,ASIA,804355845,Stub,84.15
Khamenei's fatwa against nuclear weapons,iran,ASIA,804510701,GA,84.15
Behrouz Nemati,iran,ASIA,804514960,Stub,84.15
Mehdi Karroubi,iran,ASIA,804689450,C,84.15
Gholam-Ali Haddad-Adel,iran,ASIA,804730568,C,84.15
Mohsen Rezaee,iran,ASIA,804734130,GA,84.15
Javad Fakoori,iran,ASIA,804738662,Start,84.15
Taghi Riahi,iran,ASIA,804738844,Stub,84.15
Ahmad Madani,iran,ASIA,804738953,Start,84.15
Assassination attempt on Ali Khamenei,iran,ASIA,804821113,Start,84.15
Mohammad Saeedikia,iran,ASIA,804845654,C,84.15
Mehdi Hashemi,iran,ASIA,804873595,C,84.15
Sepanta Niknam,iran,ASIA,805019351,Stub,84.15
Mayor of Isfahan,iran,ASIA,805031881,Stub,84.15
Ali Haghshenas,iran,ASIA,805069639,C,84.15
Saeed Hajjarian,iran,ASIA,805199926,C,84.15
Davoud Danesh-Jafari,iran,ASIA,805331603,Start,84.15
Mina Ahadi,iran,ASIA,805436562,Start,84.15
Gholam Hosein Shiri Aliabad,iran,ASIA,805454756,Stub,84.15
Gholamreza Hassani,iran,ASIA,805455759,C,84.15
Ghorbanali Saadat,iran,ASIA,805511880,Stub,84.15
Hassan Taqizadeh,iran,ASIA,805523928,C,84.15
Mohammad Hasan Khan Qajar,iran,ASIA,805594554,Start,84.15
Mohammad Mosaddegh,iran,ASIA,805597827,B,84.15
Hassan Rouhani plagiarism allegations,iran,ASIA,805752246,C,84.15
Mohammad Ali Qazi Tabatabaei,iran,ASIA,805778453,Stub,84.15
Ali Khamenei,iran,ASIA,805802370,B,84.15
Masoud Barzani,iran,ASIA,805805174,C,84.15
Majid Movaghar,iran,ASIA,805935981,Stub,84.15
Abbas Maleki,iran,ASIA,805948477,Stub,84.15
Ali Asghar Mousapasandi,iran,ASIA,805970954,Stub,84.15
Barzani family,iran,ASIA,805994428,Stub,84.15
Mojtaba Khamenei,iran,ASIA,806026264,C,84.15
Mohammad-Mehdi Abdekhodaei,iran,ASIA,806062546,Stub,84.15
Asadollah Badamchian,iran,ASIA,806064602,Stub,84.15
Masoud Nosrati,iran,ASIA,806100888,Stub,84.15
Morteza-Qoli Bayat,iran,ASIA,806349416,Start,84.15
Nahid Khodakarami,iran,ASIA,806397533,Stub,84.15
Hassan Rouhani,iran,ASIA,806397563,GA,84.15
Mohammad-Hossein Moghimi,iran,ASIA,806429221,Stub,84.15
Morteza Saghaeiannejad,iran,ASIA,806429338,Stub,84.15
Zahra Sadr-Azam Nouri,iran,ASIA,806438465,Stub,84.15
Fathollah Khan Akbar,iran,ASIA,806500816,Stub,84.15
Agha Mohammad Khan Qajar,iran,ASIA,806527070,FA,84.15
Mohammad-Reza Khatami,iran,ASIA,806532097,Start,84.15
Mohammad Reza Ameli Tehrani,iran,ASIA,806570875,Start,84.15
To the Youth in Europe and North America,iran,ASIA,806583963,GA,84.15
Seyed Zia Hashemi,iran,ASIA,806644374,Stub,84.15
Sattar Mahmoudi,iran,ASIA,806644440,Stub,84.15
Hossein Sheikholeslam,iran,ASIA,806818985,Stub,84.15
Majid Sharif Vaghefi,iran,ASIA,806820910,Start,84.15
Anvar Khamei,iran,ASIA,806821085,Stub,84.15
Foreign policy of the Mahmoud Ahmadinejad administration,iran,ASIA,806845558,B,84.15
International Conference to Review the Global Vision of the Holocaust,iran,ASIA,806851568,B,84.15
Asadollah Lajevardi,iran,ASIA,806934027,C,84.15
Fereydoun Djam,iran,ASIA,807047231,Start,84.15
Shapour Bakhtiar,iran,ASIA,807062439,GA,84.15
Gholamreza Mesbahi-Moghadam,iran,ASIA,807165035,Stub,84.15
Sadegh Zibakalam,iran,ASIA,807165341,C,84.15
Bojnord,iran,ASIA,807173546,Start,84.15
Tadj ol-Molouk,iran,ASIA,807204407,C,84.15
Ebrahim Nabavi,iran,ASIA,807260958,Start,84.15
Akbar Hashemi Rafsanjani,iran,ASIA,807261698,B,84.15
Abdul Rahman Ghassemlou,iran,ASIA,807280294,C,84.15
Habibollah Asgaroladi,iran,ASIA,807390609,Start,84.15
Hadi Gharaseyyed Romiani,iran,ASIA,807411358,Stub,84.15
Hadi Saei,iran,ASIA,807412503,C,84.15
Mohammad Reyshahri,iran,ASIA,807430032,C,84.15
Mohammad Hashemi,iran,ASIA,807461646,Stub,84.15
Mahmoud Ahmadinejad,iran,ASIA,807481450,B,84.15
House of Theemuge,maldives,ASIA,687285060,Stub,541.0
Ahmed Jamsheed Mohamed,maldives,ASIA,692141335,Stub,541.0
Ibrahim Didi,maldives,ASIA,698807297,Stub,541.0
Ibrahim Saleem,maldives,ASIA,698807322,Stub,541.0
Mohamed Munavvar,maldives,ASIA,698807325,Start,541.0
Mohamed Zahir Hussain,maldives,ASIA,698807337,Stub,541.0
Azima Shukoor,maldives,ASIA,698807345,Stub,541.0
Mohamed bin Hajj Ali Thukkala,maldives,ASIA,698807371,Stub,541.0
Mahmood Razi,maldives,ASIA,698807791,Stub,541.0
Ibrahim Ismail (politician),maldives,ASIA,699979806,C,541.0
Mohamed Latheef,maldives,ASIA,717958045,Stub,541.0
Nasreena Ibrahim,maldives,ASIA,723471238,Stub,541.0
